scenario_id,strategy,year,market_cycle,is_extension_year,demand_units,capacity_units,delivered_units,lost_units,ending_backlog_units,unused_capacity_units,utilization,factories_online,factories_under_construction,factory_starts_this_year,factories_started_total,factory_start_years,revenue_mEUR,variable_cogs_mEUR,tariff_cost_mEUR,gross_profit_mEUR,gross_margin_pct,rd_mEUR,sga_mEUR,depreciation_mEUR,ebit_mEUR,tax_mEUR,nopat_mEUR,capex_mEUR,accounts_receivable_mEUR,accounts_payable_mEUR,net_working_capital_mEUR,change_nwc_mEUR,free_cash_flow_mEUR,discount_factor,discounted_fcf_mEUR,lost_sales_value_mEUR,capacity_revenue_potential_mEUR,adaptive_backlog_condition,adaptive_demand_condition
1,S0_No_expansion,2026,upturn,False,54.0,60,54.0,0.0,0.0,6.0,0.9,0,0,0,0,,10800.0,4320.0,0.0,6480.0,0.6,1620.0,432.0,0.0,4428.0,841.32,3586.68,0.0,2219.178082191781,828.4931506849315,1390.6849315068494,1390.6849315068494,2195.9950684931505,0.9259259259259258,2033.3287671232872,0.0,12000,,
1,S0_No_expansion,2027,upturn,False,58.0,60,58.0,0.0,0.0,2.0,0.9666666666666667,0,0,0,0,,11600.0,4640.0,0.0,6960.0,0.6,1740.0,464.0,0.0,4756.0,903.64,3852.36,0.0,2383.5616438356165,889.8630136986301,1493.6986301369864,103.01369863013701,3749.346301369863,0.8573388203017832,3214.4601349192926,0.0,12000,,
1,S0_No_expansion,2028,downturn,False,55.0,60,55.0,0.0,0.0,5.0,0.9166666666666666,0,0,0,0,,11000.0,4400.0,0.0,6600.0,0.6,1650.0,440.0,0.0,4510.0,856.9,3653.1,0.0,2260.27397260274,843.8356164383562,1416.4383561643835,-77.26027397260282,3730.360273972603,0.7938322410201696,2961.280256100285,0.0,12000,,
1,S0_No_expansion,2029,upturn,False,54.0,60,54.0,0.0,0.0,6.0,0.9,0,0,0,0,,10800.0,4320.0,0.0,6480.0,0.6,1620.0,432.0,0.0,4428.0,841.32,3586.68,0.0,2219.178082191781,828.4931506849315,1390.6849315068494,-25.753424657534197,3612.433424657534,0.7350298527964533,2655.246408363015,0.0,12000,,
1,S0_No_expansion,2030,upturn,False,64.0,60,60.0,0.0,4.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,154.5205479452054,3830.6794520547946,0.6805831970337529,2607.0960682909567,0.0,12000,,
1,S0_No_expansion,2031,downturn,False,74.0,60,60.0,0.0,18.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.6301696268831045,2511.351997054548,0.0,12000,,
1,S0_No_expansion,2032,upturn,False,91.0,60,60.0,0.0,49.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5834903952621338,2325.3259231986553,0.0,12000,,
1,S0_No_expansion,2033,upturn,False,96.0,60,60.0,0.0,85.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5402688845019757,2153.0795585172737,0.0,12000,,
1,S0_No_expansion,2034,downturn,False,96.0,60,60.0,25.0,96.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5002489671314589,1993.5921838122902,5000.0,12000,,
1,S0_No_expansion,2035,upturn,False,93.0,60,60.0,36.0,93.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.46319348808468414,1845.9186887150831,7200.0,12000,,
1,S0_No_expansion,2036,backlog_clearance,True,0.0,60,60.0,33.0,0.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.4288828593376705,0.0,6600.0,12000,,
1,S0_No_expansion,2037,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545.2054794520548,1545.2054794520548,0.3971137586459912,0.0,0.0,12000,,
1,S0_No_expansion,2038,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367697924672214,0.0,0.0,12000,,
1,S0_No_expansion,2039,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046104136316113,0.0,0.0,12000,,
1,S0_No_expansion,2040,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31524170496588994,0.0,0.0,12000,,
2,S0_No_expansion,2026,downturn,False,47.0,60,47.0,0.0,0.0,13.0,0.7833333333333333,0,0,0,0,,9400.0,3760.0,0.0,5640.0,0.6,1410.0,376.0,0.0,3854.0,732.26,3121.74,0.0,1931.5068493150684,721.0958904109589,1210.4109589041095,1210.4109589041095,1911.3290410958903,0.9259259259259258,1769.749112125824,0.0,12000,,
2,S0_No_expansion,2027,upturn,False,60.0,60,60.0,0.0,0.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,334.79452054794524,3650.4054794520544,0.8573388203017832,3129.6343273765897,0.0,12000,,
2,S0_No_expansion,2028,upturn,False,68.0,60,60.0,0.0,8.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.7938322410201696,3163.5802469135797,0.0,12000,,
2,S0_No_expansion,2029,downturn,False,63.0,60,60.0,0.0,11.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.7350298527964533,2929.2409693644254,0.0,12000,,
2,S0_No_expansion,2030,upturn,False,66.0,60,60.0,0.0,17.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.6805831970337529,2712.260156818912,0.0,12000,,
2,S0_No_expansion,2031,upturn,False,93.0,60,60.0,0.0,50.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.6301696268831045,2511.351997054548,0.0,12000,,
2,S0_No_expansion,2032,downturn,False,72.0,60,60.0,0.0,62.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5834903952621338,2325.3259231986553,0.0,12000,,
2,S0_No_expansion,2033,upturn,False,91.0,60,60.0,2.0,91.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5402688845019757,2153.0795585172737,400.0,12000,,
2,S0_No_expansion,2034,upturn,False,78.0,60,60.0,31.0,78.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5002489671314589,1993.5921838122902,6200.0,12000,,
2,S0_No_expansion,2035,downturn,False,68.0,60,60.0,18.0,68.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.46319348808468414,1845.9186887150831,3600.0,12000,,
2,S0_No_expansion,2036,backlog_clearance,True,0.0,60,60.0,8.0,0.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.4288828593376705,0.0,1600.0,12000,,
2,S0_No_expansion,2037,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545.2054794520548,1545.2054794520548,0.3971137586459912,0.0,0.0,12000,,
2,S0_No_expansion,2038,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367697924672214,0.0,0.0,12000,,
2,S0_No_expansion,2039,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046104136316113,0.0,0.0,12000,,
2,S0_No_expansion,2040,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31524170496588994,0.0,0.0,12000,,
3,S0_No_expansion,2026,downturn,False,47.0,60,47.0,0.0,0.0,13.0,0.7833333333333333,0,0,0,0,,9400.0,3760.0,0.0,5640.0,0.6,1410.0,376.0,0.0,3854.0,732.26,3121.74,0.0,1931.5068493150684,721.0958904109589,1210.4109589041095,1210.4109589041095,1911.3290410958903,0.9259259259259258,1769.749112125824,0.0,12000,,
3,S0_No_expansion,2027,upturn,False,52.0,60,52.0,0.0,0.0,8.0,0.8666666666666667,0,0,0,0,,10400.0,4160.0,0.0,6240.0,0.6,1560.0,416.0,0.0,4264.0,810.16,3453.84,0.0,2136.986301369863,797.8082191780821,1339.178082191781,128.76712328767144,3325.0728767123287,0.8573388203017832,2850.7140575380045,0.0,12000,,
3,S0_No_expansion,2028,upturn,False,55.0,60,55.0,0.0,0.0,5.0,0.9166666666666666,0,0,0,0,,11000.0,4400.0,0.0,6600.0,0.6,1650.0,440.0,0.0,4510.0,856.9,3653.1,0.0,2260.27397260274,843.8356164383562,1416.4383561643835,77.26027397260259,3575.8397260273973,0.7938322410201696,2838.616863241278,0.0,12000,,
3,S0_No_expansion,2029,downturn,False,53.0,60,53.0,0.0,0.0,7.0,0.8833333333333333,0,0,0,0,,10600.0,4240.0,0.0,6360.0,0.6,1590.0,424.0,0.0,4346.0,825.74,3520.26,0.0,2178.082191780822,813.1506849315068,1364.9315068493152,-51.50684931506839,3571.7668493150686,0.7350298527964533,2625.3552614753066,0.0,12000,,
3,S0_No_expansion,2030,upturn,False,57.0,60,57.0,0.0,0.0,3.0,0.95,0,0,0,0,,11400.0,4560.0,0.0,6840.0,0.6,1710.0,456.0,0.0,4674.0,888.0600000000001,3785.94,0.0,2342.4657534246576,874.5205479452055,1467.945205479452,103.01369863013679,3682.9263013698633,0.6805831970337529,2506.5377566259967,0.0,12000,,
3,S0_No_expansion,2031,upturn,False,101.0,60,60.0,0.0,41.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,77.26027397260282,3907.9397260273972,0.6301696268831045,2462.6649190323465,0.0,12000,,
3,S0_No_expansion,2032,downturn,False,82.0,60,60.0,0.0,63.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5834903952621338,2325.3259231986553,0.0,12000,,
3,S0_No_expansion,2033,upturn,False,89.0,60,60.0,3.0,89.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5402688845019757,2153.0795585172737,600.0,12000,,
3,S0_No_expansion,2034,upturn,False,94.0,60,60.0,29.0,94.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5002489671314589,1993.5921838122902,5800.0,12000,,
3,S0_No_expansion,2035,downturn,False,83.0,60,60.0,34.0,83.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.46319348808468414,1845.9186887150831,6800.0,12000,,
3,S0_No_expansion,2036,backlog_clearance,True,0.0,60,60.0,23.0,0.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.4288828593376705,0.0,4600.0,12000,,
3,S0_No_expansion,2037,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545.2054794520548,1545.2054794520548,0.3971137586459912,0.0,0.0,12000,,
3,S0_No_expansion,2038,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367697924672214,0.0,0.0,12000,,
3,S0_No_expansion,2039,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046104136316113,0.0,0.0,12000,,
3,S0_No_expansion,2040,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31524170496588994,0.0,0.0,12000,,
4,S0_No_expansion,2026,upturn,False,53.0,60,53.0,0.0,0.0,7.0,0.8833333333333333,0,0,0,0,,10600.0,4240.0,0.0,6360.0,0.6,1590.0,424.0,0.0,4346.0,825.74,3520.26,0.0,2178.082191780822,813.1506849315068,1364.9315068493152,1364.9315068493152,2155.328493150685,0.9259259259259258,1995.6745306950786,0.0,12000,,
4,S0_No_expansion,2027,upturn,False,56.0,60,56.0,0.0,0.0,4.0,0.9333333333333333,0,0,0,0,,11200.0,4480.0,0.0,6720.0,0.6,1680.0,448.0,0.0,4592.0,872.48,3719.52,0.0,2301.3698630136987,859.1780821917808,1442.1917808219177,77.26027397260259,3642.2597260273974,0.8573388203017832,3122.650656745025,0.0,12000,,
4,S0_No_expansion,2028,downturn,False,53.0,60,53.0,0.0,0.0,7.0,0.8833333333333333,0,0,0,0,,10600.0,4240.0,0.0,6360.0,0.6,1590.0,424.0,0.0,4346.0,825.74,3520.26,0.0,2178.082191780822,813.1506849315068,1364.9315068493152,-77.26027397260259,3597.520273972603,0.7938322410201696,2855.8275812031657,0.0,12000,,
4,S0_No_expansion,2029,upturn,False,57.0,60,57.0,0.0,0.0,3.0,0.95,0,0,0,0,,11400.0,4560.0,0.0,6840.0,0.6,1710.0,456.0,0.0,4674.0,888.0600000000001,3785.94,0.0,2342.4657534246576,874.5205479452055,1467.945205479452,103.01369863013679,3682.9263013698633,0.7350298527964533,2707.0607771560767,0.0,12000,,
4,S0_No_expansion,2030,upturn,False,55.0,60,55.0,0.0,0.0,5.0,0.9166666666666666,0,0,0,0,,11000.0,4400.0,0.0,6600.0,0.6,1650.0,440.0,0.0,4510.0,856.9,3653.1,0.0,2260.27397260274,843.8356164383562,1416.4383561643835,-51.50684931506839,3704.6068493150683,0.6805831970337529,2521.2931732599877,0.0,12000,,
4,S0_No_expansion,2031,downturn,False,77.0,60,60.0,0.0,17.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,128.7671232876712,3856.432876712329,0.6301696268831045,2430.206867017546,0.0,12000,,
4,S0_No_expansion,2032,upturn,False,89.0,60,60.0,0.0,46.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5834903952621338,2325.3259231986553,0.0,12000,,
4,S0_No_expansion,2033,upturn,False,88.0,60,60.0,0.0,74.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5402688845019757,2153.0795585172737,0.0,12000,,
4,S0_No_expansion,2034,downturn,False,81.0,60,60.0,14.0,81.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5002489671314589,1993.5921838122902,2800.0,12000,,
4,S0_No_expansion,2035,upturn,False,84.0,60,60.0,21.0,84.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.46319348808468414,1845.9186887150831,4200.0,12000,,
4,S0_No_expansion,2036,backlog_clearance,True,0.0,60,60.0,24.0,0.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.4288828593376705,0.0,4800.0,12000,,
4,S0_No_expansion,2037,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545.2054794520548,1545.2054794520548,0.3971137586459912,0.0,0.0,12000,,
4,S0_No_expansion,2038,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367697924672214,0.0,0.0,12000,,
4,S0_No_expansion,2039,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046104136316113,0.0,0.0,12000,,
4,S0_No_expansion,2040,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31524170496588994,0.0,0.0,12000,,
5,S0_No_expansion,2026,downturn,False,49.0,60,49.0,0.0,0.0,11.0,0.8166666666666667,0,0,0,0,,9800.0,3920.0,0.0,5880.0,0.6,1470.0,392.0,0.0,4018.0,763.42,3254.58,0.0,2013.6986301369864,751.7808219178082,1261.9178082191781,1261.9178082191781,1992.6621917808218,0.9259259259259258,1845.0575849822421,0.0,12000,,
5,S0_No_expansion,2027,upturn,False,53.0,60,53.0,0.0,0.0,7.0,0.8833333333333333,0,0,0,0,,10600.0,4240.0,0.0,6360.0,0.6,1590.0,424.0,0.0,4346.0,825.74,3520.26,0.0,2178.082191780822,813.1506849315068,1364.9315068493152,103.01369863013701,3417.2463013698634,0.8573388203017832,2929.7379126970704,0.0,12000,,
5,S0_No_expansion,2028,upturn,False,56.0,60,56.0,0.0,0.0,4.0,0.9333333333333333,0,0,0,0,,11200.0,4480.0,0.0,6720.0,0.6,1680.0,448.0,0.0,4592.0,872.48,3719.52,0.0,2301.3698630136987,859.1780821917808,1442.1917808219177,77.26027397260259,3642.2597260273974,0.7938322410201696,2891.343200689838,0.0,12000,,
5,S0_No_expansion,2029,downturn,False,57.0,60,57.0,0.0,0.0,3.0,0.95,0,0,0,0,,11400.0,4560.0,0.0,6840.0,0.6,1710.0,456.0,0.0,4674.0,888.0600000000001,3785.94,0.0,2342.4657534246576,874.5205479452055,1467.945205479452,25.753424657534197,3760.186575342466,0.7350298527964533,2763.8493849611723,0.0,12000,,
5,S0_No_expansion,2030,upturn,False,68.0,60,60.0,0.0,8.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,77.26027397260282,3907.9397260273972,0.6805831970337529,2659.6781125549346,0.0,12000,,
5,S0_No_expansion,2031,upturn,False,97.0,60,60.0,0.0,45.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.6301696268831045,2511.351997054548,0.0,12000,,
5,S0_No_expansion,2032,downturn,False,79.0,60,60.0,0.0,64.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5834903952621338,2325.3259231986553,0.0,12000,,
5,S0_No_expansion,2033,upturn,False,84.0,60,60.0,4.0,84.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5402688845019757,2153.0795585172737,800.0,12000,,
5,S0_No_expansion,2034,upturn,False,82.0,60,60.0,24.0,82.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.5002489671314589,1993.5921838122902,4800.0,12000,,
5,S0_No_expansion,2035,downturn,False,72.0,60,60.0,22.0,72.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.46319348808468414,1845.9186887150831,4400.0,12000,,
5,S0_No_expansion,2036,backlog_clearance,True,0.0,60,60.0,12.0,0.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,0.0,3985.2,0.4288828593376705,0.0,2400.0,12000,,
5,S0_No_expansion,2037,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1545.2054794520548,1545.2054794520548,0.3971137586459912,0.0,0.0,12000,,
5,S0_No_expansion,2038,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367697924672214,0.0,0.0,12000,,
5,S0_No_expansion,2039,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046104136316113,0.0,0.0,12000,,
5,S0_No_expansion,2040,backlog_clearance,True,0.0,60,0.0,0.0,0.0,60.0,0.0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31524170496588994,0.0,0.0,12000,,
6,S0_No_expansion,2026,downturn,False,43.0,60,43.0,0.0,0.0,17.0,0.7166666666666667,0,0,0,0,,8600.0,3440.0,0.0,5160.0,0.6,1290.0,344.0,0.0,3526.0,669.94,2856.06,0.0,1767.123287671233,659.7260273972603,1107.3972602739727,1107.3972602739727,1748.6627397260272,0.9259259259259258,1619.132166412988,0.0,12000,,
6,S0_No_expansion,2027,upturn,False,51.0,60,51.0,0.0,0.0,9.0,0.85,0,0,0,0,,10200.0,4080.0,0.0,6120.0,0.6,1530.0,408.0,0.0,4182.0,794.58,3387.42,0.0,2095.890410958904,782.4657534246576,1313.4246575342463,206.02739726027357,3181.3926027397265,0.8573388203017832,2727.5313809496965,0.0,12000,,
6,S0_No_expansion,2028,upturn,False,52.0,60,52.0,0.0,0.0,8.0,0.8666666666666667,0,0,0,0,,10400.0,4160.0,0.0,6240.0,0.6,1560.0,416.0,0.0,4264.0,810.16,3453.84,0.0,2136.986301369863,797.8082191780821,1339.178082191781,25.75342465753465,3428.0865753424655,0.7938322410201696,2721.325648515268,0.0,12000,,
6,S0_No_expansion,2029,downturn,False,54.0,60,54.0,0.0,0.0,6.0,0.9,0,0,0,0,,10800.0,4320.0,0.0,6480.0,0.6,1620.0,432.0,0.0,4428.0,841.32,3586.68,0.0,2219.178082191781,828.4931506849315,1390.6849315068494,51.50684931506839,3535.1731506849314,0.7350298527964533,2598.457800557919,0.0,12000,,
6,S0_No_expansion,2030,upturn,False,63.0,60,60.0,0.0,3.0,0.0,1.0,0,0,0,0,,12000.0,4800.0,0.0,7200.0,0.6,1800.0,480.0,0.0,4920.0,934.8,3985.2,0.0,2465.753424657534,920.5479452054794,1545.2054794520548,154.5205479452054,3830.6794520547946,0.6805831970337529,2607.0960682909567,0.0,12000,,
